Time,DroneID,X,Y,Z,Completed
380.00,FP000003,-73996.69,0.00,40695.16,true
380.00,FP000008,-73836.44,0.00,40740.71,true
380.00,FP000006,-73904.00,0.00,40732.86,true
390.00,FP000017,-73785.98,0.00,40692.21,true
390.00,FP000003,-73996.69,0.00,40695.16,true
390.00,FP000008,-73836.44,0.00,40740.71,true
390.00,FP000006,-73904.00,0.00,40732.86,true
400.00,FP000017,-73785.98,0.00,40692.21,true
400.00,FP000003,-73996.69,0.00,40695.16,true
400.00,FP000008,-73836.44,0.00,40740.71,true
400.00,FP000006,-73904.00,0.00,40732.86,true
410.00,FP000017,-73785.98,0.00,40692.21,true
410.00,FP000003,-73996.69,0.00,40695.16,true
410.00,FP000008,-73836.44,0.00,40740.71,true
410.00,FP000006,-73904.00,0.00,40732.86,true
420.00,FP000017,-73785.98,0.00,40692.21,true
420.00,FP000003,-73996.69,0.00,40695.16,true
420.00,FP000008,-73836.44,0.00,40740.71,true
420.00,FP000006,-73904.00,0.00,40732.86,true
430.00,FP000017,-73785.98,0.00,40692.21,true
430.00,FP000003,-73996.69,0.00,40695.16,true
430.00,FP000008,-73836.44,0.00,40740.71,true
430.00,FP000006,-73904.00,0.00,40732.86,true
430.00,FP000010,-73905.34,0.00,40575.45,false
440.00,FP000017,-73785.98,0.00,40692.21,true
440.00,FP000003,-73996.69,0.00,40695.16,true
440.00,FP000008,-73836.44,0.00,40740.71,true
440.00,FP000006,-73904.00,0.00,40732.86,true
440.00,FP000010,-73920.77,0.00,40549.72,true
450.00,FP000017,-73785.98,0.00,40692.21,true
450.00,FP000003,-73996.69,0.00,40695.16,true
450.00,FP000008,-73836.44,0.00,40740.71,true
450.00,FP000006,-73904.00,0.00,40732.86,true
450.00,FP000010,-73920.77,0.00,40549.72,true
460.00,FP000017,-73785.98,0.00,40692.21,true
460.00,FP000003,-73996.69,0.00,40695.16,true
460.00,FP000008,-73836.44,0.00,40740.71,true
460.00,FP000006,-73904.00,0.00,40732.86,true
460.00,FP000010,-73920.77,0.00,40549.72,true
470.00,FP000017,-73785.98,0.00,40692.21,true
470.00,FP000003,-73996.69,0.00,40695.16,true
470.00,FP000008,-73836.44,0.00,40740.71,true
470.00,FP000006,-73904.00,0.00,40732.86,true
470.00,FP000010,-73920.77,0.00,40549.72,true
480.00,FP000017,-73785.98,0.00,40692.21,true
480.00,FP000003,-73996.69,0.00,40695.16,true
480.00,FP000008,-73836.44,0.00,40740.71,true
480.00,FP000006,-73904.00,0.00,40732.86,true
480.00,FP000010,-73920.77,0.00,40549.72,true
490.00,FP000017,-73785.98,0.00,40692.21,true
490.00,FP000003,-73996.69,0.00,40695.16,true
490.00,FP000008,-73836.44,0.00,40740.71,true
490.00,FP000006,-73904.00,0.00,40732.86,true
490.00,FP000010,-73920.77,0.00,40549.72,true
500.00,FP000017,-73785.98,0.00,40692.21,true
500.00,FP000003,-73996.69,0.00,40695.16,true
500.00,FP000008,-73836.44,0.00,40740.71,true
500.00,FP000006,-73904.00,0.00,40732.86,true
500.00,FP000010,-73920.77,0.00,40549.72,true
510.00,FP000017,-73785.98,0.00,40692.21,true
510.00,FP000003,-73996.69,0.00,40695.16,true
510.00,FP000008,-73836.44,0.00,40740.71,true
510.00,FP000006,-73904.00,0.00,40732.86,true
510.00,FP000010,-73920.77,0.00,40549.72,true
520.00,FP000017,-73785.98,0.00,40692.21,true
520.00,FP000003,-73996.69,0.00,40695.16,true
520.00,FP000008,-73836.44,0.00,40740.71,true
520.00,FP000006,-73904.00,0.00,40732.86,true
520.00,FP000010,-73920.77,0.00,40549.72,true
530.00,FP000017,-73785.98,0.00,40692.21,true
530.00,FP000003,-73996.69,0.00,40695.16,true
530.00,FP000008,-73836.44,0.00,40740.71,true
530.00,FP000006,-73904.00,0.00,40732.86,true
530.00,FP000010,-73920.77,0.00,40549.72,true
540.00,FP000017,-73785.98,0.00,40692.21,true
540.00,FP000003,-73996.69,0.00,40695.16,true
540.00,FP000008,-73836.44,0.00,40740.71,true
540.00,FP000006,-73904.00,0.00,40732.86,true
540.00,FP000010,-73920.77,0.00,40549.72,true
550.00,FP000017,-73785.98,0.00,40692.21,true
550.00,FP000003,-73996.69,0.00,40695.16,true
550.00,FP000008,-73836.44,0.00,40740.71,true
550.00,FP000006,-73904.00,0.00,40732.86,true
550.00,FP000010,-73920.77,0.00,40549.72,true
550.00,FP000024,-73882.32,0.00,40633.13,true
560.00,FP000017,-73785.98,0.00,40692.21,true
560.00,FP000003,-73996.69,0.00,40695.16,true
560.00,FP000008,-73836.44,0.00,40740.71,true
560.00,FP000006,-73904.00,0.00,40732.86,true
560.00,FP000010,-73920.77,0.00,40549.72,true
560.00,FP000024,-73882.32,0.00,40633.13,true
570.00,FP000017,-73785.98,0.00,40692.21,true
570.00,FP000003,-73996.69,0.00,40695.16,true
570.00,FP000008,-73836.44,0.00,40740.71,true
570.00,FP000006,-73904.00,0.00,40732.86,true
570.00,FP000010,-73920.77,0.00,40549.72,true
570.00,FP000024,-73882.32,0.00,40633.13,true
580.00,FP000017,-73785.98,0.00,40692.21,true
580.00,FP000003,-73996.69,0.00,40695.16,true
580.00,FP000008,-73836.44,0.00,40740.71,true
580.00,FP000006,-73904.00,0.00,40732.86,true
580.00,FP000010,-73920.77,0.00,40549.72,true
580.00,FP000024,-73882.32,0.00,40633.13,true
590.00,FP000017,-73785.98,0.00,40692.21,true
590.00,FP000003,-73996.69,0.00,40695.16,true
590.00,FP000008,-73836.44,0.00,40740.71,true
590.00,FP000006,-73904.00,0.00,40732.86,true
590.00,FP000010,-73920.77,0.00,40549.72,true
590.00,FP000024,-73882.32,0.00,40633.13,true
600.00,FP000017,-73785.98,0.00,40692.21,true
600.00,FP000003,-73996.69,0.00,40695.16,true
600.00,FP000008,-73836.44,0.00,40740.71,true
600.00,FP000006,-73904.00,0.00,40732.86,true
600.00,FP000010,-73920.77,0.00,40549.72,true
600.00,FP000024,-73882.32,0.00,40633.13,true
610.00,FP000017,-73785.98,0.00,40692.21,true
610.00,FP000003,-73996.69,0.00,40695.16,true
610.00,FP000008,-73836.44,0.00,40740.71,true
610.00,FP000006,-73904.00,0.00,40732.86,true
610.00,FP000010,-73920.77,0.00,40549.72,true
610.00,FP000024,-73882.32,0.00,40633.13,true
620.00,FP000017,-73785.98,0.00,40692.21,true
620.00,FP000003,-73996.69,0.00,40695.16,true
620.00,FP000008,-73836.44,0.00,40740.71,true
620.00,FP000006,-73904.00,0.00,40732.86,true
620.00,FP000010,-73920.77,0.00,40549.72,true
620.00,FP000024,-73882.32,0.00,40633.13,true
630.00,FP000017,-73785.98,0.00,40692.21,true
630.00,FP000003,-73996.69,0.00,40695.16,true
630.00,FP000008,-73836.44,0.00,40740.71,true
630.00,FP000006,-73904.00,0.00,40732.86,true
630.00,FP000010,-73920.77,0.00,40549.72,true
630.00,FP000024,-73882.32,0.00,40633.13,true
640.00,FP000017,-73785.98,0.00,40692.21,true
640.00,FP000003,-73996.69,0.00,40695.16,true
640.00,FP000008,-73836.44,0.00,40740.71,true
640.00,FP000006,-73904.00,0.00,40732.86,true
640.00,FP000010,-73920.77,0.00,40549.72,true
640.00,FP000024,-73882.32,0.00,40633.13,true
650.00,FP000017,-73785.98,0.00,40692.21,true
650.00,FP000003,-73996.69,0.00,40695.16,true
650.00,FP000008,-73836.44,0.00,40740.71,true
650.00,FP000006,-73904.00,0.00,40732.86,true
650.00,FP000010,-73920.77,0.00,40549.72,true
650.00,FP000024,-73882.32,0.00,40633.13,true
660.00,FP000017,-73785.98,0.00,40692.21,true
660.00,FP000003,-73996.69,0.00,40695.16,true
660.00,FP000008,-73836.44,0.00,40740.71,true
660.00,FP000006,-73904.00,0.00,40732.86,true
660.00,FP000010,-73920.77,0.00,40549.72,true
660.00,FP000024,-73882.32,0.00,40633.13,true
670.00,FP000017,-73785.98,0.00,40692.21,true
670.00,FP000003,-73996.69,0.00,40695.16,true
670.00,FP000008,-73836.44,0.00,40740.71,true
670.00,FP000006,-73904.00,0.00,40732.86,true
670.00,FP000010,-73920.77,0.00,40549.72,true
670.00,FP000024,-73882.32,0.00,40633.13,true
680.00,FP000017,-73785.98,0.00,40692.21,true
680.00,FP000003,-73996.69,0.00,40695.16,true
680.00,FP000008,-73836.44,0.00,40740.71,true
680.00,FP000006,-73904.00,0.00,40732.86,true
680.00,FP000010,-73920.77,0.00,40549.72,true
680.00,FP000024,-73882.32,0.00,40633.13,true
690.00,FP000017,-73785.98,0.00,40692.21,true
690.00,FP000003,-73996.69,0.00,40695.16,true
690.00,FP000008,-73836.44,0.00,40740.71,true
690.00,FP000006,-73904.00,0.00,40732.86,true
690.00,FP000010,-73920.77,0.00,40549.72,true
690.00,FP000024,-73882.32,0.00,40633.13,true
690.00,FP000021,-73870.23,0.00,40686.76,false
700.00,FP000017,-73785.98,0.00,40692.21,true
700.00,FP000003,-73996.69,0.00,40695.16,true
700.00,FP000008,-73836.44,0.00,40740.71,true
700.00,FP000006,-73904.00,0.00,40732.86,true
700.00,FP000010,-73920.77,0.00,40549.72,true
700.00,FP000024,-73882.32,0.00,40633.13,true
700.00,FP000021,-73866.70,0.00,40736.64,true
710.00,FP000017,-73785.98,0.00,40692.21,true
710.00,FP000003,-73996.69,0.00,40695.16,true
710.00,FP000008,-73836.44,0.00,40740.71,true
710.00,FP000006,-73904.00,0.00,40732.86,true
710.00,FP000010,-73920.77,0.00,40549.72,true
710.00,FP000024,-73882.32,0.00,40633.13,true
710.00,FP000021,-73866.70,0.00,40736.64,true
720.00,FP000017,-73785.98,0.00,40692.21,true
720.00,FP000003,-73996.69,0.00,40695.16,true
720.00,FP000008,-73836.44,0.00,40740.71,true
720.00,FP000006,-73904.00,0.00,40732.86,true
720.00,FP000010,-73920.77,0.00,40549.72,true
720.00,FP000024,-73882.32,0.00,40633.13,true
720.00,FP000021,-73866.70,0.00,40736.64,true
730.00,FP000017,-73785.98,0.00,40692.21,true
730.00,FP000003,-73996.69,0.00,40695.16,true
730.00,FP000008,-73836.44,0.00,40740.71,true
730.00,FP000006,-73904.00,0.00,40732.86,true
730.00,FP000010,-73920.77,0.00,40549.72,true
730.00,FP000024,-73882.32,0.00,40633.13,true
730.00,FP000021,-73866.70,0.00,40736.64,true
740.00,FP000017,-73785.98,0.00,40692.21,true
740.00,FP000003,-73996.69,0.00,40695.16,true
740.00,FP000008,-73836.44,0.00,40740.71,true
740.00,FP000006,-73904.00,0.00,40732.86,true
740.00,FP000010,-73920.77,0.00,40549.72,true
740.00,FP000024,-73882.32,0.00,40633.13,true
740.00,FP000021,-73866.70,0.00,40736.64,true
750.00,FP000017,-73785.98,0.00,40692.21,true
750.00,FP000003,-73996.69,0.00,40695.16,true
750.00,FP000008,-73836.44,0.00,40740.71,true
750.00,FP000006,-73904.00,0.00,40732.86,true
750.00,FP000010,-73920.77,0.00,40549.72,true
750.00,FP000024,-73882.32,0.00,40633.13,true
750.00,FP000021,-73866.70,0.00,40736.64,true
760.00,FP000017,-73785.98,0.00,40692.21,true
760.00,FP000003,-73996.69,0.00,40695.16,true
760.00,FP000008,-73836.44,0.00,40740.71,true
760.00,FP000006,-73904.00,0.00,40732.86,true
760.00,FP000010,-73920.77,0.00,40549.72,true
760.00,FP000024,-73882.32,0.00,40633.13,true
760.00,FP000021,-73866.70,0.00,40736.64,true
770.00,FP000017,-73785.98,0.00,40692.21,true
770.00,FP000003,-73996.69,0.00,40695.16,true
770.00,FP000008,-73836.44,0.00,40740.71,true
770.00,FP000006,-73904.00,0.00,40732.86,true
770.00,FP000010,-73920.77,0.00,40549.72,true
770.00,FP000024,-73882.32,0.00,40633.13,true
770.00,FP000021,-73866.70,0.00,40736.64,true
780.00,FP000017,-73785.98,0.00,40692.21,true
780.00,FP000003,-73996.69,0.00,40695.16,true
780.00,FP000008,-73836.44,0.00,40740.71,true
780.00,FP000006,-73904.00,0.00,40732.86,true
780.00,FP000010,-73920.77,0.00,40549.72,true
780.00,FP000024,-73882.32,0.00,40633.13,true
780.00,FP000021,-73866.70,0.00,40736.64,true
790.00,FP000017,-73785.98,0.00,40692.21,true
790.00,FP000003,-73996.69,0.00,40695.16,true
790.00,FP000008,-73836.44,0.00,40740.71,true
790.00,FP000006,-73904.00,0.00,40732.86,true
790.00,FP000010,-73920.77,0.00,40549.72,true
790.00,FP000024,-73882.32,0.00,40633.13,true
790.00,FP000021,-73866.70,0.00,40736.64,true
790.00,FP000002,-73902.39,0.00,40637.97,false
800.00,FP000017,-73785.98,0.00,40692.21,true
800.00,FP000003,-73996.69,0.00,40695.16,true
800.00,FP000008,-73836.44,0.00,40740.71,true
800.00,FP000006,-73904.00,0.00,40732.86,true
800.00,FP000010,-73920.77,0.00,40549.72,true
800.00,FP000024,-73882.32,0.00,40633.13,true
800.00,FP000021,-73866.70,0.00,40736.64,true
800.00,FP000002,-73958.17,0.00,40660.11,true
810.00,FP000017,-73785.98,0.00,40692.21,true
810.00,FP000003,-73996.69,0.00,40695.16,true
810.00,FP000008,-73836.44,0.00,40740.71,true
810.00,FP000006,-73904.00,0.00,40732.86,true
810.00,FP000010,-73920.77,0.00,40549.72,true
810.00,FP000024,-73882.32,0.00,40633.13,true
810.00,FP000021,-73866.70,0.00,40736.64,true
810.00,FP000002,-73958.17,0.00,40660.11,true
820.00,FP000017,-73785.98,0.00,40692.21,true
820.00,FP000003,-73996.69,0.00,40695.16,true
820.00,FP000008,-73836.44,0.00,40740.71,true
820.00,FP000006,-73904.00,0.00,40732.86,true
820.00,FP000010,-73920.77,0.00,40549.72,true
820.00,FP000024,-73882.32,0.00,40633.13,true
820.00,FP000021,-73866.70,0.00,40736.64,true
820.00,FP000002,-73958.17,0.00,40660.11,true
830.00,FP000017,-73785.98,0.00,40692.21,true
830.00,FP000003,-73996.69,0.00,40695.16,true
830.00,FP000008,-73836.44,0.00,40740.71,true
830.00,FP000006,-73904.00,0.00,40732.86,true
830.00,FP000010,-73920.77,0.00,40549.72,true
830.00,FP000024,-73882.32,0.00,40633.13,true
830.00,FP000021,-73866.70,0.00,40736.64,true
830.00,FP000002,-73958.17,0.00,40660.11,true
840.00,FP000017,-73785.98,0.00,40692.21,true
840.00,FP000003,-73996.69,0.00,40695.16,true
840.00,FP000008,-73836.44,0.00,40740.71,true
840.00,FP000006,-73904.00,0.00,40732.86,true
840.00,FP000010,-73920.77,0.00,40549.72,true
840.00,FP000024,-73882.32,0.00,40633.13,true
840.00,FP000021,-73866.70,0.00,40736.64,true
840.00,FP000002,-73958.17,0.00,40660.11,true
840.00,FP000018,-73913.72,0.00,40619.09,true
850.00,FP000017,-73785.98,0.00,40692.21,true
850.00,FP000003,-73996.69,0.00,40695.16,true
850.00,FP000008,-73836.44,0.00,40740.71,true
850.00,FP000006,-73904.00,0.00,40732.86,true
850.00,FP000010,-73920.77,0.00,40549.72,true
850.00,FP000024,-73882.32,0.00,40633.13,true
850.00,FP000021,-73866.70,0.00,40736.64,true
850.00,FP000002,-73958.17,0.00,40660.11,true
850.00,FP000018,-73913.72,0.00,40619.09,true
860.00,FP000017,-73785.98,0.00,40692.21,true
860.00,FP000003,-73996.69,0.00,40695.16,true
860.00,FP000008,-73836.44,0.00,40740.71,true
860.00,FP000006,-73904.00,0.00,40732.86,true
860.00,FP000010,-73920.77,0.00,40549.72,true
860.00,FP000024,-73882.32,0.00,40633.13,true
860.00,FP000021,-73866.70,0.00,40736.64,true
860.00,FP000002,-73958.17,0.00,40660.11,true
860.00,FP000018,-73913.72,0.00,40619.09,true
870.00,FP000017,-73785.98,0.00,40692.21,true
870.00,FP000003,-73996.69,0.00,40695.16,true
870.00,FP000008,-73836.44,0.00,40740.71,true
870.00,FP000006,-73904.00,0.00,40732.86,true
870.00,FP000010,-73920.77,0.00,40549.72,true
870.00,FP000024,-73882.32,0.00,40633.13,true
870.00,FP000021,-73866.70,0.00,40736.64,true
870.00,FP000002,-73958.17,0.00,40660.11,true
870.00,FP000018,-73913.72,0.00,40619.09,true
870.00,FP000011,-73882.75,0.00,40632.55,false
880.00,FP000017,-73785.98,0.00,40692.21,true
880.00,FP000003,-73996.69,0.00,40695.16,true
880.00,FP000008,-73836.44,0.00,40740.71,true
880.00,FP000006,-73904.00,0.00,40732.86,true
880.00,FP000010,-73920.77,0.00,40549.72,true
880.00,FP000024,-73882.32,0.00,40633.13,true
880.00,FP000021,-73866.70,0.00,40736.64,true
880.00,FP000002,-73958.17,0.00,40660.11,true
880.00,FP000018,-73913.72,0.00,40619.09,true
880.00,FP000011,-73940.50,0.00,40672.12,true
890.00,FP000017,-73785.98,0.00,40692.21,true
890.00,FP000003,-73996.69,0.00,40695.16,true
890.00,FP000008,-73836.44,0.00,40740.71,true
890.00,FP000006,-73904.00,0.00,40732.86,true
890.00,FP000010,-73920.77,0.00,40549.72,true
890.00,FP000024,-73882.32,0.00,40633.13,true
890.00,FP000021,-73866.70,0.00,40736.64,true
890.00,FP000002,-73958.17,0.00,40660.11,true
890.00,FP000018,-73913.72,0.00,40619.09,true
890.00,FP000011,-73940.50,0.00,40672.12,true
900.00,FP000017,-73785.98,0.00,40692.21,true
900.00,FP000003,-73996.69,0.00,40695.16,true
900.00,FP000008,-73836.44,0.00,40740.71,true
900.00,FP000006,-73904.00,0.00,40732.86,true
900.00,FP000010,-73920.77,0.00,40549.72,true
900.00,FP000024,-73882.32,0.00,40633.13,true
900.00,FP000021,-73866.70,0.00,40736.64,true
900.00,FP000002,-73958.17,0.00,40660.11,true
900.00,FP000018,-73913.72,0.00,40619.09,true
900.00,FP000011,-73940.50,0.00,40672.12,true
910.00,FP000017,-73785.98,0.00,40692.21,true
910.00,FP000003,-73996.69,0.00,40695.16,true
910.00,FP000008,-73836.44,0.00,40740.71,true
910.00,FP000006,-73904.00,0.00,40732.86,true
910.00,FP000010,-73920.77,0.00,40549.72,true
910.00,FP000024,-73882.32,0.00,40633.13,true
910.00,FP000021,-73866.70,0.00,40736.64,true
910.00,FP000002,-73958.17,0.00,40660.11,true
910.00,FP000018,-73913.72,0.00,40619.09,true
910.00,FP000011,-73940.50,0.00,40672.12,true
920.00,FP000017,-73785.98,0.00,40692.21,true
920.00,FP000003,-73996.69,0.00,40695.16,true
920.00,FP000008,-73836.44,0.00,40740.71,true
920.00,FP000006,-73904.00,0.00,40732.86,true
920.00,FP000010,-73920.77,0.00,40549.72,true
920.00,FP000024,-73882.32,0.00,40633.13,true
920.00,FP000021,-73866.70,0.00,40736.64,true
920.00,FP000002,-73958.17,0.00,40660.11,true
920.00,FP000018,-73913.72,0.00,40619.09,true
920.00,FP000011,-73940.50,0.00,40672.12,true
920.00,FP000022,-73879.94,0.00,40557.12,true
930.00,FP000017,-73785.98,0.00,40692.21,true
930.00,FP000003,-73996.69,0.00,40695.16,true
930.00,FP000008,-73836.44,0.00,40740.71,true
930.00,FP000006,-73904.00,0.00,40732.86,true
930.00,FP000010,-73920.77,0.00,40549.72,true
930.00,FP000024,-73882.32,0.00,40633.13,true
930.00,FP000021,-73866.70,0.00,40736.64,true
930.00,FP000002,-73958.17,0.00,40660.11,true
930.00,FP000018,-73913.72,0.00,40619.09,true
930.00,FP000011,-73940.50,0.00,40672.12,true
930.00,FP000022,-73879.94,0.00,40557.12,true
940.00,FP000017,-73785.98,0.00,40692.21,true
940.00,FP000003,-73996.69,0.00,40695.16,true
940.00,FP000008,-73836.44,0.00,40740.71,true
940.00,FP000006,-73904.00,0.00,40732.86,true
940.00,FP000010,-73920.77,0.00,40549.72,true
940.00,FP000024,-73882.32,0.00,40633.13,true
940.00,FP000021,-73866.70,0.00,40736.64,true
940.00,FP000002,-73958.17,0.00,40660.11,true
940.00,FP000018,-73913.72,0.00,40619.09,true
940.00,FP000011,-73940.50,0.00,40672.12,true
940.00,FP000022,-73879.94,0.00,40557.12,true
950.00,FP000017,-73785.98,0.00,40692.21,true
950.00,FP000003,-73996.69,0.00,40695.16,true
950.00,FP000008,-73836.44,0.00,40740.71,true
950.00,FP000006,-73904.00,0.00,40732.86,true
950.00,FP000010,-73920.77,0.00,40549.72,true
950.00,FP000024,-73882.32,0.00,40633.13,true
950.00,FP000021,-73866.70,0.00,40736.64,true
950.00,FP000002,-73958.17,0.00,40660.11,true
950.00,FP000018,-73913.72,0.00,40619.09,true
950.00,FP000011,-73940.50,0.00,40672.12,true
950.00,FP000022,-73879.94,0.00,40557.12,true
960.00,FP000017,-73785.98,0.00,40692.21,true
960.00,FP000003,-73996.69,0.00,40695.16,true
960.00,FP000008,-73836.44,0.00,40740.71,true
960.00,FP000006,-73904.00,0.00,40732.86,true
960.00,FP000010,-73920.77,0.00,40549.72,true
960.00,FP000024,-73882.32,0.00,40633.13,true
960.00,FP000021,-73866.70,0.00,40736.64,true
960.00,FP000002,-73958.17,0.00,40660.11,true
960.00,FP000018,-73913.72,0.00,40619.09,true
960.00,FP000011,-73940.50,0.00,40672.12,true
960.00,FP000022,-73879.94,0.00,40557.12,true
970.00,FP000017,-73785.98,0.00,40692.21,true
970.00,FP000003,-73996.69,0.00,40695.16,true
970.00,FP000008,-73836.44,0.00,40740.71,true
970.00,FP000006,-73904.00,0.00,40732.86,true
970.00,FP000010,-73920.77,0.00,40549.72,true
970.00,FP000024,-73882.32,0.00,40633.13,true
970.00,FP000021,-73866.70,0.00,40736.64,true
970.00,FP000002,-73958.17,0.00,40660.11,true
970.00,FP000018,-73913.72,0.00,40619.09,true
970.00,FP000011,-73940.50,0.00,40672.12,true
970.00,FP000022,-73879.94,0.00,40557.12,true
980.00,FP000017,-73785.98,0.00,40692.21,true
980.00,FP000003,-73996.69,0.00,40695.16,true
980.00,FP000008,-73836.44,0.00,40740.71,true
980.00,FP000006,-73904.00,0.00,40732.86,true
980.00,FP000010,-73920.77,0.00,40549.72,true
980.00,FP000024,-73882.32,0.00,40633.13,true
980.00,FP000021,-73866.70,0.00,40736.64,true
980.00,FP000002,-73958.17,0.00,40660.11,true
980.00,FP000018,-73913.72,0.00,40619.09,true
980.00,FP000011,-73940.50,0.00,40672.12,true
980.00,FP000022,-73879.94,0.00,40557.12,true
990.00,FP000017,-73785.98,0.00,40692.21,true
990.00,FP000003,-73996.69,0.00,40695.16,true
990.00,FP000008,-73836.44,0.00,40740.71,true
990.00,FP000006,-73904.00,0.00,40732.86,true
990.00,FP000010,-73920.77,0.00,40549.72,true
990.00,FP000024,-73882.32,0.00,40633.13,true
990.00,FP000021,-73866.70,0.00,40736.64,true
990.00,FP000002,-73958.17,0.00,40660.11,true
990.00,FP000018,-73913.72,0.00,40619.09,true
990.00,FP000011,-73940.50,0.00,40672.12,true
990.00,FP000022,-73879.94,0.00,40557.12,true
1000.00,FP000017,-73785.98,0.00,40692.21,true
1000.00,FP000003,-73996.69,0.00,40695.16,true
1000.00,FP000008,-73836.44,0.00,40740.71,true
1000.00,FP000006,-73904.00,0.00,40732.86,true
1000.00,FP000010,-73920.77,0.00,40549.72,true
1000.00,FP000024,-73882.32,0.00,40633.13,true
1000.00,FP000021,-73866.70,0.00,40736.64,true
1000.00,FP000002,-73958.17,0.00,40660.11,true
1000.00,FP000018,-73913.72,0.00,40619.09,true
1000.00,FP000011,-73940.50,0.00,40672.12,true
1000.00,FP000022,-73879.94,0.00,40557.12,true
1010.00,FP000017,-73785.98,0.00,40692.21,true
1010.00,FP000003,-73996.69,0.00,40695.16,true
1010.00,FP000008,-73836.44,0.00,40740.71,true
1010.00,FP000006,-73904.00,0.00,40732.86,true
1010.00,FP000010,-73920.77,0.00,40549.72,true
1010.00,FP000024,-73882.32,0.00,40633.13,true
1010.00,FP000021,-73866.70,0.00,40736.64,true
1010.00,FP000002,-73958.17,0.00,40660.11,true
1010.00,FP000018,-73913.72,0.00,40619.09,true
1010.00,FP000011,-73940.50,0.00,40672.12,true
1010.00,FP000022,-73879.94,0.00,40557.12,true
1020.00,FP000017,-73785.98,0.00,40692.21,true
1020.00,FP000003,-73996.69,0.00,40695.16,true
1020.00,FP000008,-73836.44,0.00,40740.71,true
1020.00,FP000006,-73904.00,0.00,40732.86,true
1020.00,FP000010,-73920.77,0.00,40549.72,true
1020.00,FP000024,-73882.32,0.00,40633.13,true
1020.00,FP000021,-73866.70,0.00,40736.64,true
1020.00,FP000002,-73958.17,0.00,40660.11,true
1020.00,FP000018,-73913.72,0.00,40619.09,true
1020.00,FP000011,-73940.50,0.00,40672.12,true
1020.00,FP000022,-73879.94,0.00,40557.12,true
1030.00,FP000017,-73785.98,0.00,40692.21,true
1030.00,FP000003,-73996.69,0.00,40695.16,true
