Time,DroneID,X,Y,Z,Completed
325.00,FP000017,-73866.45,10.00,40632.84,true
325.00,FP000003,-73883.23,10.00,40631.78,true
330.00,FP000017,-73866.45,10.00,40632.84,true
330.00,FP000003,-73883.23,10.00,40631.78,true
335.00,FP000017,-73866.45,10.00,40632.84,true
335.00,FP000003,-73883.23,10.00,40631.78,true
335.00,FP000008,-73833.80,0.00,40748.62,false
340.00,FP000017,-73866.45,10.00,40632.84,true
340.00,FP000003,-73883.23,10.00,40631.78,true
340.00,FP000008,-73870.30,10.00,40639.45,true
345.00,FP000017,-73866.45,10.00,40632.84,true
345.00,FP000003,-73883.23,10.00,40631.78,true
345.00,FP000008,-73870.30,10.00,40639.45,true
350.00,FP000017,-73866.45,10.00,40632.84,true
350.00,FP000003,-73883.23,10.00,40631.78,true
350.00,FP000008,-73870.30,10.00,40639.45,true
355.00,FP000017,-73866.45,10.00,40632.84,true
355.00,FP000003,-73883.23,10.00,40631.78,true
355.00,FP000008,-73870.30,10.00,40639.45,true
360.00,FP000017,-73866.45,10.00,40632.84,true
360.00,FP000003,-73883.23,10.00,40631.78,true
360.00,FP000008,-73870.30,10.00,40639.45,true
365.00,FP000017,-73866.45,10.00,40632.84,true
365.00,FP000003,-73883.23,10.00,40631.78,true
365.00,FP000008,-73870.30,10.00,40639.45,true
365.00,FP000006,-73874.50,10.00,40626.90,false
370.00,FP000017,-73866.45,10.00,40632.84,true
370.00,FP000003,-73883.23,10.00,40631.78,true
370.00,FP000008,-73870.30,10.00,40639.45,true
370.00,FP000006,-73900.68,10.00,40720.94,false
375.00,FP000017,-73866.45,10.00,40632.84,true
375.00,FP000003,-73883.23,10.00,40631.78,true
375.00,FP000008,-73870.30,10.00,40639.45,true
375.00,FP000006,-73877.18,10.00,40636.53,true
380.00,FP000017,-73866.45,10.00,40632.84,true
380.00,FP000003,-73883.23,10.00,40631.78,true
380.00,FP000008,-73870.30,10.00,40639.45,true
380.00,FP000006,-73877.18,10.00,40636.53,true
385.00,FP000017,-73866.45,10.00,40632.84,true
385.00,FP000003,-73883.23,10.00,40631.78,true
385.00,FP000008,-73870.30,10.00,40639.45,true
385.00,FP000006,-73877.18,10.00,40636.53,true
390.00,FP000017,-73866.45,10.00,40632.84,true
390.00,FP000003,-73883.23,10.00,40631.78,true
390.00,FP000008,-73870.30,10.00,40639.45,true
390.00,FP000006,-73877.18,10.00,40636.53,true
395.00,FP000017,-73866.45,10.00,40632.84,true
395.00,FP000003,-73883.23,10.00,40631.78,true
395.00,FP000008,-73870.30,10.00,40639.45,true
395.00,FP000006,-73877.18,10.00,40636.53,true
400.00,FP000017,-73866.45,10.00,40632.84,true
400.00,FP000003,-73883.23,10.00,40631.78,true
400.00,FP000008,-73870.30,10.00,40639.45,true
400.00,FP000006,-73877.18,10.00,40636.53,true
405.00,FP000017,-73866.45,10.00,40632.84,true
405.00,FP000003,-73883.23,10.00,40631.78,true
405.00,FP000008,-73870.30,10.00,40639.45,true
405.00,FP000006,-73877.18,10.00,40636.53,true
410.00,FP000017,-73866.45,10.00,40632.84,true
410.00,FP000003,-73883.23,10.00,40631.78,true
410.00,FP000008,-73870.30,10.00,40639.45,true
410.00,FP000006,-73877.18,10.00,40636.53,true
415.00,FP000017,-73866.45,10.00,40632.84,true
415.00,FP000003,-73883.23,10.00,40631.78,true
415.00,FP000008,-73870.30,10.00,40639.45,true
415.00,FP000006,-73877.18,10.00,40636.53,true
420.00,FP000017,-73866.45,10.00,40632.84,true
420.00,FP000003,-73883.23,10.00,40631.78,true
420.00,FP000008,-73870.30,10.00,40639.45,true
420.00,FP000006,-73877.18,10.00,40636.53,true
425.00,FP000017,-73866.45,10.00,40632.84,true
425.00,FP000003,-73883.23,10.00,40631.78,true
425.00,FP000008,-73870.30,10.00,40639.45,true
425.00,FP000006,-73877.18,10.00,40636.53,true
425.00,FP000010,-73874.50,10.00,40626.90,false
430.00,FP000017,-73866.45,10.00,40632.84,true
430.00,FP000003,-73883.23,10.00,40631.78,true
430.00,FP000008,-73870.30,10.00,40639.45,true
430.00,FP000006,-73877.18,10.00,40636.53,true
430.00,FP000010,-73904.82,10.00,40576.34,false
435.00,FP000017,-73866.45,10.00,40632.84,true
435.00,FP000003,-73883.23,10.00,40631.78,true
435.00,FP000008,-73870.30,10.00,40639.45,true
435.00,FP000006,-73877.18,10.00,40636.53,true
435.00,FP000010,-73879.64,10.00,40618.32,true
440.00,FP000017,-73866.45,10.00,40632.84,true
440.00,FP000003,-73883.23,10.00,40631.78,true
440.00,FP000008,-73870.30,10.00,40639.45,true
440.00,FP000006,-73877.18,10.00,40636.53,true
440.00,FP000010,-73879.64,10.00,40618.32,true
445.00,FP000017,-73866.45,10.00,40632.84,true
445.00,FP000003,-73883.23,10.00,40631.78,true
445.00,FP000008,-73870.30,10.00,40639.45,true
445.00,FP000006,-73877.18,10.00,40636.53,true
445.00,FP000010,-73879.64,10.00,40618.32,true
450.00,FP000017,-73866.45,10.00,40632.84,true
450.00,FP000003,-73883.23,10.00,40631.78,true
450.00,FP000008,-73870.30,10.00,40639.45,true
450.00,FP000006,-73877.18,10.00,40636.53,true
450.00,FP000010,-73879.64,10.00,40618.32,true
455.00,FP000017,-73866.45,10.00,40632.84,true
455.00,FP000003,-73883.23,10.00,40631.78,true
455.00,FP000008,-73870.30,10.00,40639.45,true
455.00,FP000006,-73877.18,10.00,40636.53,true
455.00,FP000010,-73879.64,10.00,40618.32,true
460.00,FP000017,-73866.45,10.00,40632.84,true
460.00,FP000003,-73883.23,10.00,40631.78,true
460.00,FP000008,-73870.30,10.00,40639.45,true
460.00,FP000006,-73877.18,10.00,40636.53,true
460.00,FP000010,-73879.64,10.00,40618.32,true
465.00,FP000017,-73866.45,10.00,40632.84,true
465.00,FP000003,-73883.23,10.00,40631.78,true
465.00,FP000008,-73870.30,10.00,40639.45,true
465.00,FP000006,-73877.18,10.00,40636.53,true
465.00,FP000010,-73879.64,10.00,40618.32,true
470.00,FP000017,-73866.45,10.00,40632.84,true
470.00,FP000003,-73883.23,10.00,40631.78,true
470.00,FP000008,-73870.30,10.00,40639.45,true
470.00,FP000006,-73877.18,10.00,40636.53,true
470.00,FP000010,-73879.64,10.00,40618.32,true
475.00,FP000017,-73866.45,10.00,40632.84,true
475.00,FP000003,-73883.23,10.00,40631.78,true
475.00,FP000008,-73870.30,10.00,40639.45,true
475.00,FP000006,-73877.18,10.00,40636.53,true
475.00,FP000010,-73879.64,10.00,40618.32,true
480.00,FP000017,-73866.45,10.00,40632.84,true
480.00,FP000003,-73883.23,10.00,40631.78,true
480.00,FP000008,-73870.30,10.00,40639.45,true
480.00,FP000006,-73877.18,10.00,40636.53,true
480.00,FP000010,-73879.64,10.00,40618.32,true
485.00,FP000017,-73866.45,10.00,40632.84,true
485.00,FP000003,-73883.23,10.00,40631.78,true
485.00,FP000008,-73870.30,10.00,40639.45,true
485.00,FP000006,-73877.18,10.00,40636.53,true
485.00,FP000010,-73879.64,10.00,40618.32,true
490.00,FP000017,-73866.45,10.00,40632.84,true
490.00,FP000003,-73883.23,10.00,40631.78,true
490.00,FP000008,-73870.30,10.00,40639.45,true
490.00,FP000006,-73877.18,10.00,40636.53,true
490.00,FP000010,-73879.64,10.00,40618.32,true
495.00,FP000017,-73866.45,10.00,40632.84,true
495.00,FP000003,-73883.23,10.00,40631.78,true
495.00,FP000008,-73870.30,10.00,40639.45,true
495.00,FP000006,-73877.18,10.00,40636.53,true
495.00,FP000010,-73879.64,10.00,40618.32,true
500.00,FP000017,-73866.45,10.00,40632.84,true
500.00,FP000003,-73883.23,10.00,40631.78,true
500.00,FP000008,-73870.30,10.00,40639.45,true
500.00,FP000006,-73877.18,10.00,40636.53,true
500.00,FP000010,-73879.64,10.00,40618.32,true
505.00,FP000017,-73866.45,10.00,40632.84,true
505.00,FP000003,-73883.23,10.00,40631.78,true
505.00,FP000008,-73870.30,10.00,40639.45,true
505.00,FP000006,-73877.18,10.00,40636.53,true
505.00,FP000010,-73879.64,10.00,40618.32,true
510.00,FP000017,-73866.45,10.00,40632.84,true
510.00,FP000003,-73883.23,10.00,40631.78,true
510.00,FP000008,-73870.30,10.00,40639.45,true
510.00,FP000006,-73877.18,10.00,40636.53,true
510.00,FP000010,-73879.64,10.00,40618.32,true
515.00,FP000017,-73866.45,10.00,40632.84,true
515.00,FP000003,-73883.23,10.00,40631.78,true
515.00,FP000008,-73870.30,10.00,40639.45,true
515.00,FP000006,-73877.18,10.00,40636.53,true
515.00,FP000010,-73879.64,10.00,40618.32,true
520.00,FP000017,-73866.45,10.00,40632.84,true
520.00,FP000003,-73883.23,10.00,40631.78,true
520.00,FP000008,-73870.30,10.00,40639.45,true
520.00,FP000006,-73877.18,10.00,40636.53,true
520.00,FP000010,-73879.64,10.00,40618.32,true
525.00,FP000017,-73866.45,10.00,40632.84,true
525.00,FP000003,-73883.23,10.00,40631.78,true
525.00,FP000008,-73870.30,10.00,40639.45,true
525.00,FP000006,-73877.18,10.00,40636.53,true
525.00,FP000010,-73879.64,10.00,40618.32,true
530.00,FP000017,-73866.45,10.00,40632.84,true
530.00,FP000003,-73883.23,10.00,40631.78,true
530.00,FP000008,-73870.30,10.00,40639.45,true
530.00,FP000006,-73877.18,10.00,40636.53,true
530.00,FP000010,-73879.64,10.00,40618.32,true
535.00,FP000017,-73866.45,10.00,40632.84,true
535.00,FP000003,-73883.23,10.00,40631.78,true
535.00,FP000008,-73870.30,10.00,40639.45,true
535.00,FP000006,-73877.18,10.00,40636.53,true
535.00,FP000010,-73879.64,10.00,40618.32,true
540.00,FP000017,-73866.45,10.00,40632.84,true
540.00,FP000003,-73883.23,10.00,40631.78,true
540.00,FP000008,-73870.30,10.00,40639.45,true
540.00,FP000006,-73877.18,10.00,40636.53,true
540.00,FP000010,-73879.64,10.00,40618.32,true
545.00,FP000017,-73866.45,10.00,40632.84,true
545.00,FP000003,-73883.23,10.00,40631.78,true
545.00,FP000008,-73870.30,10.00,40639.45,true
545.00,FP000006,-73877.18,10.00,40636.53,true
545.00,FP000010,-73879.64,10.00,40618.32,true
550.00,FP000017,-73866.45,10.00,40632.84,true
550.00,FP000003,-73883.23,10.00,40631.78,true
550.00,FP000008,-73870.30,10.00,40639.45,true
550.00,FP000006,-73877.18,10.00,40636.53,true
550.00,FP000010,-73879.64,10.00,40618.32,true
550.00,FP000024,-73880.33,4.85,40631.55,false
555.00,FP000017,-73866.45,10.00,40632.84,true
555.00,FP000003,-73883.23,10.00,40631.78,true
555.00,FP000008,-73870.30,10.00,40639.45,true
555.00,FP000006,-73877.18,10.00,40636.53,true
555.00,FP000010,-73879.64,10.00,40618.32,true
555.00,FP000024,-73882.32,10.00,40633.13,true
560.00,FP000017,-73866.45,10.00,40632.84,true
560.00,FP000003,-73883.23,10.00,40631.78,true
560.00,FP000008,-73870.30,10.00,40639.45,true
560.00,FP000006,-73877.18,10.00,40636.53,true
560.00,FP000010,-73879.64,10.00,40618.32,true
560.00,FP000024,-73882.32,10.00,40633.13,true
565.00,FP000017,-73866.45,10.00,40632.84,true
565.00,FP000003,-73883.23,10.00,40631.78,true
565.00,FP000008,-73870.30,10.00,40639.45,true
565.00,FP000006,-73877.18,10.00,40636.53,true
565.00,FP000010,-73879.64,10.00,40618.32,true
565.00,FP000024,-73882.32,10.00,40633.13,true
570.00,FP000017,-73866.45,10.00,40632.84,true
570.00,FP000003,-73883.23,10.00,40631.78,true
570.00,FP000008,-73870.30,10.00,40639.45,true
570.00,FP000006,-73877.18,10.00,40636.53,true
570.00,FP000010,-73879.64,10.00,40618.32,true
570.00,FP000024,-73882.32,10.00,40633.13,true
575.00,FP000017,-73866.45,10.00,40632.84,true
575.00,FP000003,-73883.23,10.00,40631.78,true
575.00,FP000008,-73870.30,10.00,40639.45,true
575.00,FP000006,-73877.18,10.00,40636.53,true
575.00,FP000010,-73879.64,10.00,40618.32,true
575.00,FP000024,-73882.32,10.00,40633.13,true
580.00,FP000017,-73866.45,10.00,40632.84,true
580.00,FP000003,-73883.23,10.00,40631.78,true
580.00,FP000008,-73870.30,10.00,40639.45,true
580.00,FP000006,-73877.18,10.00,40636.53,true
580.00,FP000010,-73879.64,10.00,40618.32,true
580.00,FP000024,-73882.32,10.00,40633.13,true
585.00,FP000017,-73866.45,10.00,40632.84,true
585.00,FP000003,-73883.23,10.00,40631.78,true
585.00,FP000008,-73870.30,10.00,40639.45,true
585.00,FP000006,-73877.18,10.00,40636.53,true
585.00,FP000010,-73879.64,10.00,40618.32,true
585.00,FP000024,-73882.32,10.00,40633.13,true
590.00,FP000017,-73866.45,10.00,40632.84,true
590.00,FP000003,-73883.23,10.00,40631.78,true
590.00,FP000008,-73870.30,10.00,40639.45,true
590.00,FP000006,-73877.18,10.00,40636.53,true
590.00,FP000010,-73879.64,10.00,40618.32,true
590.00,FP000024,-73882.32,10.00,40633.13,true
595.00,FP000017,-73866.45,10.00,40632.84,true
595.00,FP000003,-73883.23,10.00,40631.78,true
595.00,FP000008,-73870.30,10.00,40639.45,true
595.00,FP000006,-73877.18,10.00,40636.53,true
595.00,FP000010,-73879.64,10.00,40618.32,true
595.00,FP000024,-73882.32,10.00,40633.13,true
600.00,FP000017,-73866.45,10.00,40632.84,true
600.00,FP000003,-73883.23,10.00,40631.78,true
600.00,FP000008,-73870.30,10.00,40639.45,true
600.00,FP000006,-73877.18,10.00,40636.53,true
600.00,FP000010,-73879.64,10.00,40618.32,true
600.00,FP000024,-73882.32,10.00,40633.13,true
605.00,FP000017,-73866.45,10.00,40632.84,true
605.00,FP000003,-73883.23,10.00,40631.78,true
605.00,FP000008,-73870.30,10.00,40639.45,true
605.00,FP000006,-73877.18,10.00,40636.53,true
605.00,FP000010,-73879.64,10.00,40618.32,true
605.00,FP000024,-73882.32,10.00,40633.13,true
610.00,FP000017,-73866.45,10.00,40632.84,true
610.00,FP000003,-73883.23,10.00,40631.78,true
610.00,FP000008,-73870.30,10.00,40639.45,true
610.00,FP000006,-73877.18,10.00,40636.53,true
610.00,FP000010,-73879.64,10.00,40618.32,true
610.00,FP000024,-73882.32,10.00,40633.13,true
615.00,FP000017,-73866.45,10.00,40632.84,true
615.00,FP000003,-73883.23,10.00,40631.78,true
615.00,FP000008,-73870.30,10.00,40639.45,true
615.00,FP000006,-73877.18,10.00,40636.53,true
615.00,FP000010,-73879.64,10.00,40618.32,true
615.00,FP000024,-73882.32,10.00,40633.13,true
620.00,FP000017,-73866.45,10.00,40632.84,true
620.00,FP000003,-73883.23,10.00,40631.78,true
620.00,FP000008,-73870.30,10.00,40639.45,true
620.00,FP000006,-73877.18,10.00,40636.53,true
620.00,FP000010,-73879.64,10.00,40618.32,true
620.00,FP000024,-73882.32,10.00,40633.13,true
625.00,FP000017,-73866.45,10.00,40632.84,true
625.00,FP000003,-73883.23,10.00,40631.78,true
625.00,FP000008,-73870.30,10.00,40639.45,true
625.00,FP000006,-73877.18,10.00,40636.53,true
625.00,FP000010,-73879.64,10.00,40618.32,true
625.00,FP000024,-73882.32,10.00,40633.13,true
630.00,FP000017,-73866.45,10.00,40632.84,true
630.00,FP000003,-73883.23,10.00,40631.78,true
630.00,FP000008,-73870.30,10.00,40639.45,true
630.00,FP000006,-73877.18,10.00,40636.53,true
630.00,FP000010,-73879.64,10.00,40618.32,true
630.00,FP000024,-73882.32,10.00,40633.13,true
635.00,FP000017,-73866.45,10.00,40632.84,true
635.00,FP000003,-73883.23,10.00,40631.78,true
635.00,FP000008,-73870.30,10.00,40639.45,true
635.00,FP000006,-73877.18,10.00,40636.53,true
635.00,FP000010,-73879.64,10.00,40618.32,true
635.00,FP000024,-73882.32,10.00,40633.13,true
640.00,FP000017,-73866.45,10.00,40632.84,true
640.00,FP000003,-73883.23,10.00,40631.78,true
640.00,FP000008,-73870.30,10.00,40639.45,true
640.00,FP000006,-73877.18,10.00,40636.53,true
640.00,FP000010,-73879.64,10.00,40618.32,true
640.00,FP000024,-73882.32,10.00,40633.13,true
645.00,FP000017,-73866.45,10.00,40632.84,true
645.00,FP000003,-73883.23,10.00,40631.78,true
645.00,FP000008,-73870.30,10.00,40639.45,true
645.00,FP000006,-73877.18,10.00,40636.53,true
645.00,FP000010,-73879.64,10.00,40618.32,true
645.00,FP000024,-73882.32,10.00,40633.13,true
650.00,FP000017,-73866.45,10.00,40632.84,true
650.00,FP000003,-73883.23,10.00,40631.78,true
650.00,FP000008,-73870.30,10.00,40639.45,true
650.00,FP000006,-73877.18,10.00,40636.53,true
650.00,FP000010,-73879.64,10.00,40618.32,true
650.00,FP000024,-73882.32,10.00,40633.13,true
655.00,FP000017,-73866.45,10.00,40632.84,true
655.00,FP000003,-73883.23,10.00,40631.78,true
655.00,FP000008,-73870.30,10.00,40639.45,true
655.00,FP000006,-73877.18,10.00,40636.53,true
655.00,FP000010,-73879.64,10.00,40618.32,true
655.00,FP000024,-73882.32,10.00,40633.13,true
660.00,FP000017,-73866.45,10.00,40632.84,true
660.00,FP000003,-73883.23,10.00,40631.78,true
660.00,FP000008,-73870.30,10.00,40639.45,true
660.00,FP000006,-73877.18,10.00,40636.53,true
660.00,FP000010,-73879.64,10.00,40618.32,true
660.00,FP000024,-73882.32,10.00,40633.13,true
665.00,FP000017,-73866.45,10.00,40632.84,true
665.00,FP000003,-73883.23,10.00,40631.78,true
665.00,FP000008,-73870.30,10.00,40639.45,true
665.00,FP000006,-73877.18,10.00,40636.53,true
665.00,FP000010,-73879.64,10.00,40618.32,true
665.00,FP000024,-73882.32,10.00,40633.13,true
670.00,FP000017,-73866.45,10.00,40632.84,true
670.00,FP000003,-73883.23,10.00,40631.78,true
670.00,FP000008,-73870.30,10.00,40639.45,true
670.00,FP000006,-73877.18,10.00,40636.53,true
670.00,FP000010,-73879.64,10.00,40618.32,true
670.00,FP000024,-73882.32,10.00,40633.13,true
675.00,FP000017,-73866.45,10.00,40632.84,true
675.00,FP000003,-73883.23,10.00,40631.78,true
675.00,FP000008,-73870.30,10.00,40639.45,true
675.00,FP000006,-73877.18,10.00,40636.53,true
675.00,FP000010,-73879.64,10.00,40618.32,true
675.00,FP000024,-73882.32,10.00,40633.13,true
680.00,FP000017,-73866.45,10.00,40632.84,true
680.00,FP000003,-73883.23,10.00,40631.78,true
680.00,FP000008,-73870.30,10.00,40639.45,true
680.00,FP000006,-73877.18,10.00,40636.53,true
680.00,FP000010,-73879.64,10.00,40618.32,true
680.00,FP000024,-73882.32,10.00,40633.13,true
685.00,FP000017,-73866.45,10.00,40632.84,true
685.00,FP000003,-73883.23,10.00,40631.78,true
685.00,FP000008,-73870.30,10.00,40639.45,true
685.00,FP000006,-73877.18,10.00,40636.53,true
685.00,FP000010,-73879.64,10.00,40618.32,true
685.00,FP000024,-73882.32,10.00,40633.13,true
685.00,FP000021,-73874.50,10.00,40626.90,false
690.00,FP000017,-73866.45,10.00,40632.84,true
690.00,FP000003,-73883.23,10.00,40631.78,true
690.00,FP000008,-73870.30,10.00,40639.45,true
690.00,FP000006,-73877.18,10.00,40636.53,true
690.00,FP000010,-73879.64,10.00,40618.32,true
690.00,FP000024,-73882.32,10.00,40633.13,true
690.00,FP000021,-73867.14,10.00,40730.43,false
695.00,FP000017,-73866.45,10.00,40632.84,true
695.00,FP000003,-73883.23,10.00,40631.78,true
695.00,FP000008,-73870.30,10.00,40639.45,true
695.00,FP000006,-73877.18,10.00,40636.53,true
695.00,FP000010,-73879.64,10.00,40618.32,true
695.00,FP000024,-73882.32,10.00,40633.13,true
695.00,FP000021,-73873.79,10.00,40636.88,true
700.00,FP000017,-73866.45,10.00,40632.84,true
700.00,FP000003,-73883.23,10.00,40631.78,true
700.00,FP000008,-73870.30,10.00,40639.45,true
700.00,FP000006,-73877.18,10.00,40636.53,true
700.00,FP000010,-73879.64,10.00,40618.32,true
700.00,FP000024,-73882.32,10.00,40633.13,true
700.00,FP000021,-73873.79,10.00,40636.88,true
705.00,FP000017,-73866.45,10.00,40632.84,true
705.00,FP000003,-73883.23,10.00,40631.78,true
705.00,FP000008,-73870.30,10.00,40639.45,true
705.00,FP000006,-73877.18,10.00,40636.53,true
705.00,FP000010,-73879.64,10.00,40618.32,true
705.00,FP000024,-73882.32,10.00,40633.13,true
705.00,FP000021,-73873.79,10.00,40636.88,true
710.00,FP000017,-73866.45,10.00,40632.84,true
710.00,FP000003,-73883.23,10.00,40631.78,true
710.00,FP000008,-73870.30,10.00,40639.45,true
710.00,FP000006,-73877.18,10.00,40636.53,true
710.00,FP000010,-73879.64,10.00,40618.32,true
710.00,FP000024,-73882.32,10.00,40633.13,true
710.00,FP000021,-73873.79,10.00,40636.88,true
715.00,FP000017,-73866.45,10.00,40632.84,true
715.00,FP000003,-73883.23,10.00,40631.78,true
715.00,FP000008,-73870.30,10.00,40639.45,true
715.00,FP000006,-73877.18,10.00,40636.53,true
715.00,FP000010,-73879.64,10.00,40618.32,true
715.00,FP000024,-73882.32,10.00,40633.13,true
715.00,FP000021,-73873.79,10.00,40636.88,true
720.00,FP000017,-73866.45,10.00,40632.84,true
720.00,FP000003,-73883.23,10.00,40631.78,true
720.00,FP000008,-73870.30,10.00,40639.45,true
720.00,FP000006,-73877.18,10.00,40636.53,true
720.00,FP000010,-73879.64,10.00,40618.32,true
720.00,FP000024,-73882.32,10.00,40633.13,true
720.00,FP000021,-73873.79,10.00,40636.88,true
725.00,FP000017,-73866.45,10.00,40632.84,true
725.00,FP000003,-73883.23,10.00,40631.78,true
725.00,FP000008,-73870.30,10.00,40639.45,true
725.00,FP000006,-73877.18,10.00,40636.53,true
725.00,FP000010,-73879.64,10.00,40618.32,true
725.00,FP000024,-73882.32,10.00,40633.13,true
725.00,FP000021,-73873.79,10.00,40636.88,true
730.00,FP000017,-73866.45,10.00,40632.84,true
730.00,FP000003,-73883.23,10.00,40631.78,true
730.00,FP000008,-73870.30,10.00,40639.45,true
730.00,FP000006,-73877.18,10.00,40636.53,true
730.00,FP000010,-73879.64,10.00,40618.32,true
730.00,FP000024,-73882.32,10.00,40633.13,true
730.00,FP000021,-73873.79,10.00,40636.88,true
735.00,FP000017,-73866.45,10.00,40632.84,true
735.00,FP000003,-73883.23,10.00,40631.78,true
735.00,FP000008,-73870.30,10.00,40639.45,true
735.00,FP000006,-73877.18,10.00,40636.53,true
735.00,FP000010,-73879.64,10.00,40618.32,true
735.00,FP000024,-73882.32,10.00,40633.13,true
735.00,FP000021,-73873.79,10.00,40636.88,true
740.00,FP000017,-73866.45,10.00,40632.84,true
740.00,FP000003,-73883.23,10.00,40631.78,true
740.00,FP000008,-73870.30,10.00,40639.45,true
740.00,FP000006,-73877.18,10.00,40636.53,true
740.00,FP000010,-73879.64,10.00,40618.32,true
740.00,FP000024,-73882.32,10.00,40633.13,true
740.00,FP000021,-73873.79,10.00,40636.88,true
745.00,FP000017,-73866.45,10.00,40632.84,true
745.00,FP000003,-73883.23,10.00,40631.78,true
745.00,FP000008,-73870.30,10.00,40639.45,true
745.00,FP000006,-73877.18,10.00,40636.53,true
